,State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,
5577,rajasthan,2018,4,311001,256015,527712734.7,"insert into top_trans values (5577,'rajasthan',2018,4,311001,256015,527712734.685983);"
5578,rajasthan,2018,4,301001,255251,514871820.9,"insert into top_trans values (5578,'rajasthan',2018,4,301001,255251,514871820.922229);"
5579,rajasthan,2019,1,302001,4954219,7600396570,"insert into top_trans values (5579,'rajasthan',2019,1,302001,4954219,7600396570.22116);"
5580,rajasthan,2019,1,302017,914628,927259885.3,"insert into top_trans values (5580,'rajasthan',2019,1,302017,914628,927259885.281512);"
5581,rajasthan,2019,1,302015,888065,939365230.3,"insert into top_trans values (5581,'rajasthan',2019,1,302015,888065,939365230.298582);"
5582,rajasthan,2019,1,302012,866730,1280261615,"insert into top_trans values (5582,'rajasthan',2019,1,302012,866730,1280261615.13635);"
5583,rajasthan,2019,1,302022,829260,671569904.5,"insert into top_trans values (5583,'rajasthan',2019,1,302022,829260,671569904.468724);"
5584,rajasthan,2019,1,302029,817617,832399002,"insert into top_trans values (5584,'rajasthan',2019,1,302029,817617,832399001.966258);"
5585,rajasthan,2019,1,302020,687134,829412680.7,"insert into top_trans values (5585,'rajasthan',2019,1,302020,687134,829412680.705645);"
5586,rajasthan,2019,1,311001,523857,810765253.5,"insert into top_trans values (5586,'rajasthan',2019,1,311001,523857,810765253.464895);"
5587,rajasthan,2019,1,302018,505288,555969533.2,"insert into top_trans values (5587,'rajasthan',2019,1,302018,505288,555969533.243952);"
5588,rajasthan,2019,1,302013,494916,703838907,"insert into top_trans values (5588,'rajasthan',2019,1,302013,494916,703838907.003472);"
5589,rajasthan,2019,2,302001,14130072,26047079271,"insert into top_trans values (5589,'rajasthan',2019,2,302001,14130072,26047079270.7137);"
5590,rajasthan,2019,2,302015,961632,1089991054,"insert into top_trans values (5590,'rajasthan',2019,2,302015,961632,1089991053.69139);"
5591,rajasthan,2019,2,302017,894996,1019525321,"insert into top_trans values (5591,'rajasthan',2019,2,302017,894996,1019525321.42513);"
5592,rajasthan,2019,2,302012,890906,1541775592,"insert into top_trans values (5592,'rajasthan',2019,2,302012,890906,1541775592.10512);"
5593,rajasthan,2019,2,302029,746005,982069067.5,"insert into top_trans values (5593,'rajasthan',2019,2,302029,746005,982069067.532565);"
5594,rajasthan,2019,2,302020,734567,999364592.6,"insert into top_trans values (5594,'rajasthan',2019,2,302020,734567,999364592.568316);"
5595,rajasthan,2019,2,302022,622825,692917325.6,"insert into top_trans values (5595,'rajasthan',2019,2,302022,622825,692917325.569157);"
5596,rajasthan,2019,2,311001,580827,1084980566,"insert into top_trans values (5596,'rajasthan',2019,2,311001,580827,1084980565.89663);"
5597,rajasthan,2019,2,302018,540137,651025423.7,"insert into top_trans values (5597,'rajasthan',2019,2,302018,540137,651025423.748676);"
5598,rajasthan,2019,2,302033,481947,533557911.7,"insert into top_trans values (5598,'rajasthan',2019,2,302033,481947,533557911.692248);"
5599,rajasthan,2019,3,302001,15037317,31903765547,"insert into top_trans values (5599,'rajasthan',2019,3,302001,15037317,31903765546.7902);"
5600,rajasthan,2019,3,302012,1550134,2167505705,"insert into top_trans values (5600,'rajasthan',2019,3,302012,1550134,2167505704.53121);"
5601,rajasthan,2019,3,302015,1480257,1488138012,"insert into top_trans values (5601,'rajasthan',2019,3,302015,1480257,1488138012.24619);"
5602,rajasthan,2019,3,302017,1443448,1393654037,"insert into top_trans values (5602,'rajasthan',2019,3,302017,1443448,1393654036.94775);"
5603,rajasthan,2019,3,302020,1210064,1401914422,"insert into top_trans values (5603,'rajasthan',2019,3,302020,1210064,1401914422.37054);"
5604,rajasthan,2019,3,302029,1191769,1344389252,"insert into top_trans values (5604,'rajasthan',2019,3,302029,1191769,1344389251.70754);"
5605,rajasthan,2019,3,311001,928820,1443439642,"insert into top_trans values (5605,'rajasthan',2019,3,311001,928820,1443439641.97252);"
5606,rajasthan,2019,3,302018,891386,905427237.8,"insert into top_trans values (5606,'rajasthan',2019,3,302018,891386,905427237.840518);"
5607,rajasthan,2019,3,302022,863740,910362505.4,"insert into top_trans values (5607,'rajasthan',2019,3,302022,863740,910362505.401067);"
5608,rajasthan,2019,3,302033,754156,719052480.9,"insert into top_trans values (5608,'rajasthan',2019,3,302033,754156,719052480.914964);"
5609,rajasthan,2019,4,302001,17153003,41220743922,"insert into top_trans values (5609,'rajasthan',2019,4,302001,17153003,41220743922.1253);"
5610,rajasthan,2019,4,302016,2336054,4842974164,"insert into top_trans values (5610,'rajasthan',2019,4,302016,2336054,4842974163.82686);"
5611,rajasthan,2019,4,302017,1757873,1800314440,"insert into top_trans values (5611,'rajasthan',2019,4,302017,1757873,1800314440.08637);"
5612,rajasthan,2019,4,302015,1739574,1826908588,"insert into top_trans values (5612,'rajasthan',2019,4,302015,1739574,1826908587.58832);"
5613,rajasthan,2019,4,302012,1727597,2948686059,"insert into top_trans values (5613,'rajasthan',2019,4,302012,1727597,2948686058.78495);"
5614,rajasthan,2019,4,302020,1516400,1899752188,"insert into top_trans values (5614,'rajasthan',2019,4,302020,1516400,1899752188.06157);"
5615,rajasthan,2019,4,302029,1434616,1789927250,"insert into top_trans values (5615,'rajasthan',2019,4,302029,1434616,1789927250.49763);"
5616,rajasthan,2019,4,311001,1121852,2021733041,"insert into top_trans values (5616,'rajasthan',2019,4,311001,1121852,2021733041.25615);"
5617,rajasthan,2019,4,302018,1085573,1181095865,"insert into top_trans values (5617,'rajasthan',2019,4,302018,1085573,1181095864.57165);"
5618,rajasthan,2019,4,302022,1075217,1230485154,"insert into top_trans values (5618,'rajasthan',2019,4,302022,1075217,1230485153.50414);"
5619,rajasthan,2020,1,302016,24180734,56174137378,"insert into top_trans values (5619,'rajasthan',2020,1,302016,24180734,56174137377.6625);"
5620,rajasthan,2020,1,302012,1996180,3326530111,"insert into top_trans values (5620,'rajasthan',2020,1,302012,1996180,3326530110.60392);"
5621,rajasthan,2020,1,302017,1789653,1905816172,"insert into top_trans values (5621,'rajasthan',2020,1,302017,1789653,1905816172.2048);"
5622,rajasthan,2020,1,302015,1770262,1906037317,"insert into top_trans values (5622,'rajasthan',2020,1,302015,1770262,1906037317.43519);"
5623,rajasthan,2020,1,302020,1655754,2113727256,"insert into top_trans values (5623,'rajasthan',2020,1,302020,1655754,2113727255.51259);"
5624,rajasthan,2020,1,302029,1549817,2022100646,"insert into top_trans values (5624,'rajasthan',2020,1,302029,1549817,2022100645.90938);"
5625,rajasthan,2020,1,311001,1198654,2157945593,"insert into top_trans values (5625,'rajasthan',2020,1,311001,1198654,2157945593.33132);"
5626,rajasthan,2020,1,302022,1149971,1382303914,"insert into top_trans values (5626,'rajasthan',2020,1,302022,1149971,1382303913.56907);"
5627,rajasthan,2020,1,302018,1117666,1240834639,"insert into top_trans values (5627,'rajasthan',2020,1,302018,1117666,1240834639.23526);"
5628,rajasthan,2020,1,302013,924684,1640589771,"insert into top_trans values (5628,'rajasthan',2020,1,302013,924684,1640589770.79678);"
5629,rajasthan,2020,2,302016,22032140,53610675079,"insert into top_trans values (5629,'rajasthan',2020,2,302016,22032140,53610675078.5119);"
5630,rajasthan,2020,2,302012,1714609,2805378023,"insert into top_trans values (5630,'rajasthan',2020,2,302012,1714609,2805378023.0715);"
5631,rajasthan,2020,2,311001,1047487,1845583606,"insert into top_trans values (5631,'rajasthan',2020,2,311001,1047487,1845583605.7509);"
5632,rajasthan,2020,2,302029,1044546,1488165240,"insert into top_trans values (5632,'rajasthan',2020,2,302029,1044546,1488165239.62723);"
5633,rajasthan,2020,2,302017,926234,1253758485,"insert into top_trans values (5633,'rajasthan',2020,2,302017,926234,1253758485.02909);"
5634,rajasthan,2020,2,302020,903625,1405329604,"insert into top_trans values (5634,'rajasthan',2020,2,302020,903625,1405329603.97825);"
5635,rajasthan,2020,2,302013,811144,1380878642,"insert into top_trans values (5635,'rajasthan',2020,2,302013,811144,1380878642.26788);"
5636,rajasthan,2020,2,301001,761900,1520341325,"insert into top_trans values (5636,'rajasthan',2020,2,301001,761900,1520341325.18104);"
5637,rajasthan,2020,2,302022,719586,886591682.9,"insert into top_trans values (5637,'rajasthan',2020,2,302022,719586,886591682.922978);"
5638,rajasthan,2020,2,302021,663321,1074122004,"insert into top_trans values (5638,'rajasthan',2020,2,302021,663321,1074122004.31337);"
5639,rajasthan,2020,3,302016,34723808,78104750484,"insert into top_trans values (5639,'rajasthan',2020,3,302016,34723808,78104750484.0607);"
5640,rajasthan,2020,3,302012,2978724,5083852171,"insert into top_trans values (5640,'rajasthan',2020,3,302012,2978724,5083852171.00561);"
5641,rajasthan,2020,3,302029,2115683,3088837508,"insert into top_trans values (5641,'rajasthan',2020,3,302029,2115683,3088837507.9715);"
5642,rajasthan,2020,3,302017,1968883,2458207768,"insert into top_trans values (5642,'rajasthan',2020,3,302017,1968883,2458207767.83437);"
5643,rajasthan,2020,3,302020,1953633,2912254256,"insert into top_trans values (5643,'rajasthan',2020,3,302020,1953633,2912254255.68366);"
5644,rajasthan,2020,3,311001,1889390,3796669781,"insert into top_trans values (5644,'rajasthan',2020,3,311001,1889390,3796669780.94862);"
5645,rajasthan,2020,3,302015,1555246,2048386117,"insert into top_trans values (5645,'rajasthan',2020,3,302015,1555246,2048386117.04854);"
5646,rajasthan,2020,3,302013,1417426,2558836732,"insert into top_trans values (5646,'rajasthan',2020,3,302013,1417426,2558836732.16278);"
5647,rajasthan,2020,3,342003,1404294,3422321139,"insert into top_trans values (5647,'rajasthan',2020,3,342003,1404294,3422321138.5653);"
5648,rajasthan,2020,3,302022,1351686,1726675997,"insert into top_trans values (5648,'rajasthan',2020,3,302022,1351686,1726675996.72021);"
5649,rajasthan,2020,4,302016,31028451,71599277149,"insert into top_trans values (5649,'rajasthan',2020,4,302016,31028451,71599277148.6972);"
5650,rajasthan,2020,4,302012,4133916,7568975613,"insert into top_trans values (5650,'rajasthan',2020,4,302012,4133916,7568975613.01078);"
5651,rajasthan,2020,4,302029,2950949,4511165481,"insert into top_trans values (5651,'rajasthan',2020,4,302029,2950949,4511165481.09104);"
5652,rajasthan,2020,4,302020,2848123,4361341516,"insert into top_trans values (5652,'rajasthan',2020,4,302020,2848123,4361341516.36424);"
5653,rajasthan,2020,4,302017,2779460,3652602992,"insert into top_trans values (5653,'rajasthan',2020,4,302017,2779460,3652602992.39879);"
5654,rajasthan,2020,4,311001,2629635,5425595085,"insert into top_trans values (5654,'rajasthan',2020,4,311001,2629635,5425595084.70821);"
5655,rajasthan,2020,4,302015,2430258,3127351375,"insert into top_trans values (5655,'rajasthan',2020,4,302015,2430258,3127351375.19517);"
5656,rajasthan,2020,4,302013,1977523,3736918632,"insert into top_trans values (5656,'rajasthan',2020,4,302013,1977523,3736918631.8289);"
5657,rajasthan,2020,4,302022,1966049,2555419117,"insert into top_trans values (5657,'rajasthan',2020,4,302022,1966049,2555419117.34348);"
5658,rajasthan,2020,4,302021,1854909,3227139564,"insert into top_trans values (5658,'rajasthan',2020,4,302021,1854909,3227139564.30189);"
5659,rajasthan,2021,1,302016,65639307,1.24139E+11,"insert into top_trans values (5659,'rajasthan',2021,1,302016,65639307,124138636281.231);"
5660,rajasthan,2021,1,302012,4626616,8288838208,"insert into top_trans values (5660,'rajasthan',2021,1,302012,4626616,8288838208.28474);"
5661,rajasthan,2021,1,302020,3612063,5110071896,"insert into top_trans values (5661,'rajasthan',2021,1,302020,3612063,5110071896.32762);"
5662,rajasthan,2021,1,302029,3465448,5109169389,"insert into top_trans values (5662,'rajasthan',2021,1,302029,3465448,5109169388.7948);"
5663,rajasthan,2021,1,302015,3441904,3949712104,"insert into top_trans values (5663,'rajasthan',2021,1,302015,3441904,3949712103.95199);"
5664,rajasthan,2021,1,302017,3318773,4063958276,"insert into top_trans values (5664,'rajasthan',2021,1,302017,3318773,4063958275.66001);"
5665,rajasthan,2021,1,311001,3151531,6524694767,"insert into top_trans values (5665,'rajasthan',2021,1,311001,3151531,6524694767.34924);"
5666,rajasthan,2021,1,342003,2738155,5518370415,"insert into top_trans values (5666,'rajasthan',2021,1,342003,2738155,5518370415.10389);"
5667,rajasthan,2021,1,324006,2670189,5488684266,"insert into top_trans values (5667,'rajasthan',2021,1,324006,2670189,5488684266.33253);"
5668,rajasthan,2021,1,302022,2387446,3011565654,"insert into top_trans values (5668,'rajasthan',2021,1,302022,2387446,3011565653.91168);"
5669,rajasthan,2021,2,302016,81782827,1.52295E+11,"insert into top_trans values (5669,'rajasthan',2021,2,302016,81782827,152295120262.969);"
5670,rajasthan,2021,2,302012,4455183,8128208165,"insert into top_trans values (5670,'rajasthan',2021,2,302012,4455183,8128208165.29895);"
5671,rajasthan,2021,2,324006,3589441,7045762856,"insert into top_trans values (5671,'rajasthan',2021,2,324006,3589441,7045762856.20477);"
5672,rajasthan,2021,2,342003,3266095,6504167323,"insert into top_trans values (5672,'rajasthan',2021,2,342003,3266095,6504167323.08346);"
5673,rajasthan,2021,2,311001,3136173,6430454559,"insert into top_trans values (5673,'rajasthan',2021,2,311001,3136173,6430454558.91044);"
5674,rajasthan,2021,2,302029,3101183,5128482818,"insert into top_trans values (5674,'rajasthan',2021,2,302029,3101183,5128482817.87263);"
5675,rajasthan,2021,2,302020,2864013,4675938162,"insert into top_trans values (5675,'rajasthan',2021,2,302020,2864013,4675938162.40866);"
5676,rajasthan,2021,2,302017,2560262,3674928486,"insert into top_trans values (5676,'rajasthan',2021,2,302017,2560262,3674928485.66148);"
5677,rajasthan,2021,2,302022,2233349,2892405366,"insert into top_trans values (5677,'rajasthan',2021,2,302022,2233349,2892405366.32361);"
5678,rajasthan,2021,2,302013,2197797,4079791173,"insert into top_trans values (5678,'rajasthan',2021,2,302013,2197797,4079791172.52277);"
5679,rajasthan,2021,3,302016,108659324,1.79936E+11,"insert into top_trans values (5679,'rajasthan',2021,3,302016,108659324,179936124302.009);"
5680,rajasthan,2021,3,302012,6639234,11240165600,"insert into top_trans values (5680,'rajasthan',2021,3,302012,6639234,11240165599.5788);"
5681,rajasthan,2021,3,302029,5012691,7507160884,"insert into top_trans values (5681,'rajasthan',2021,3,302029,5012691,7507160883.50355);"
5682,rajasthan,2021,3,302020,4961430,7074828643,"insert into top_trans values (5682,'rajasthan',2021,3,302020,4961430,7074828643.03635);"
5683,rajasthan,2021,3,311001,4899345,9273336542,"insert into top_trans values (5683,'rajasthan',2021,3,311001,4899345,9273336541.86454);"
5684,rajasthan,2021,3,342003,4829818,8703493394,"insert into top_trans values (5684,'rajasthan',2021,3,342003,4829818,8703493393.9177);"
5685,rajasthan,2021,3,302015,4573490,5136436713,"insert into top_trans values (5685,'rajasthan',2021,3,302015,4573490,5136436712.82376);"
5686,rajasthan,2021,3,302017,4394803,5407583427,"insert into top_trans values (5686,'rajasthan',2021,3,302017,4394803,5407583426.98171);"
5687,rajasthan,2021,3,324006,4292426,7806752221,"insert into top_trans values (5687,'rajasthan',2021,3,324006,4292426,7806752221.49362);"
5688,rajasthan,2021,3,302022,3587905,4232428315,"insert into top_trans values (5688,'rajasthan',2021,3,302022,3587905,4232428314.61127);"
5689,rajasthan,2021,4,302016,130544931,2.25546E+11,"insert into top_trans values (5689,'rajasthan',2021,4,302016,130544931,225546213678.031);"
5690,rajasthan,2021,4,302012,7664076,13974005841,"insert into top_trans values (5690,'rajasthan',2021,4,302012,7664076,13974005841.4122);"
5691,rajasthan,2021,4,302020,5920882,8742491301,"insert into top_trans values (5691,'rajasthan',2021,4,302020,5920882,8742491301.40883);"
5692,rajasthan,2021,4,342003,5816053,10861143409,"insert into top_trans values (5692,'rajasthan',2021,4,342003,5816053,10861143408.5103);"
5693,rajasthan,2021,4,302029,5701411,9076213569,"insert into top_trans values (5693,'rajasthan',2021,4,302029,5701411,9076213569.40329);"
5694,rajasthan,2021,4,311001,5610874,10912550816,"insert into top_trans values (5694,'rajasthan',2021,4,311001,5610874,10912550816.2028);"
5695,rajasthan,2021,4,302015,5423917,6497157351,"insert into top_trans values (5695,'rajasthan',2021,4,302015,5423917,6497157350.8925);"
5696,rajasthan,2021,4,302017,5032416,6628312237,"insert into top_trans values (5696,'rajasthan',2021,4,302017,5032416,6628312236.84871);"
5697,rajasthan,2021,4,302022,4339511,5160132598,"insert into top_trans values (5697,'rajasthan',2021,4,302022,4339511,5160132597.83061);"
5698,rajasthan,2021,4,302013,3824987,6994409527,"insert into top_trans values (5698,'rajasthan',2021,4,302013,3824987,6994409527.4167);"
5699,rajasthan,2022,1,302016,148956604,2.48959E+11,"insert into top_trans values (5699,'rajasthan',2022,1,302016,148956604,248958961898.953);"
5700,rajasthan,2022,1,302012,8411664,15192162140,"insert into top_trans values (5700,'rajasthan',2022,1,302012,8411664,15192162139.6751);"
5701,rajasthan,2022,1,302020,6783960,9708132763,"insert into top_trans values (5701,'rajasthan',2022,1,302020,6783960,9708132763.14729);"
5702,rajasthan,2022,1,311001,6561991,12559359990,"insert into top_trans values (5702,'rajasthan',2022,1,311001,6561991,12559359989.7927);"
5703,rajasthan,2022,1,302029,6558498,10262133729,"insert into top_trans values (5703,'rajasthan',2022,1,302029,6558498,10262133728.6891);"
5704,rajasthan,2022,1,342003,6508137,12070291946,"insert into top_trans values (5704,'rajasthan',2022,1,342003,6508137,12070291945.5262);"
5705,rajasthan,2022,1,302015,6423696,7120253657,"insert into top_trans values (5705,'rajasthan',2022,1,302015,6423696,7120253656.58711);"
5706,rajasthan,2022,1,302017,5642776,7178086780,"insert into top_trans values (5706,'rajasthan',2022,1,302017,5642776,7178086780.46068);"
5707,rajasthan,2022,1,324006,5085722,9139679959,"insert into top_trans values (5707,'rajasthan',2022,1,324006,5085722,9139679958.64508);"
5708,rajasthan,2022,1,302022,5061954,5938352462,"insert into top_trans values (5708,'rajasthan',2022,1,302022,5061954,5938352462.03511);"
5709,rajasthan,2022,2,302016,181570316,2.90409E+11,"insert into top_trans values (5709,'rajasthan',2022,2,302016,181570316,290408785688.94);"
5710,rajasthan,2022,2,302012,9813239,17025818434,"insert into top_trans values (5710,'rajasthan',2022,2,302012,9813239,17025818434.0018);"
5711,rajasthan,2022,2,302020,8308435,11317574894,"insert into top_trans values (5711,'rajasthan',2022,2,302020,8308435,11317574894.1992);"
5712,rajasthan,2022,2,302015,7973666,8222092236,"insert into top_trans values (5712,'rajasthan',2022,2,302015,7973666,8222092235.56477);"
5713,rajasthan,2022,2,302029,7814739,11969825649,"insert into top_trans values (5713,'rajasthan',2022,2,302029,7814739,11969825649.2645);"
5714,rajasthan,2022,2,342003,7781332,13788621735,"insert into top_trans values (5714,'rajasthan',2022,2,342003,7781332,13788621735.3341);"
5715,rajasthan,2022,2,311001,7375429,13931581131,"insert into top_trans values (5715,'rajasthan',2022,2,311001,7375429,13931581131.2091);"
5716,rajasthan,2022,2,302017,6520767,8076295073,"insert into top_trans values (5716,'rajasthan',2022,2,302017,6520767,8076295073.41237);"
5717,rajasthan,2022,2,302022,5938616,6632582851,"insert into top_trans values (5717,'rajasthan',2022,2,302022,5938616,6632582851.47311);"
5718,rajasthan,2022,2,324006,5916640,10390818560,"insert into top_trans values (5718,'rajasthan',2022,2,324006,5916640,10390818560.3205);"
5719,rajasthan,2022,3,302012,220682742,3.22547E+11,"insert into top_trans values (5719,'rajasthan',2022,3,302012,220682742,322546632329.796);"
5720,rajasthan,2022,3,302016,25003955,42498352745,"insert into top_trans values (5720,'rajasthan',2022,3,302016,25003955,42498352744.6782);"
5721,rajasthan,2022,3,342003,17890647,28024153451,"insert into top_trans values (5721,'rajasthan',2022,3,342003,17890647,28024153451.1702);"
5722,rajasthan,2022,3,302001,13698118,22015857946,"insert into top_trans values (5722,'rajasthan',2022,3,302001,13698118,22015857946.1112);"
5723,rajasthan,2022,3,301001,8312801,12519178755,"insert into top_trans values (5723,'rajasthan',2022,3,301001,8312801,12519178755.0119);"
5724,rajasthan,2022,3,302020,8160915,11112703183,"insert into top_trans values (5724,'rajasthan',2022,3,302020,8160915,11112703183.15);"
5725,rajasthan,2022,3,311001,8149741,14136337590,"insert into top_trans values (5725,'rajasthan',2022,3,311001,8149741,14136337590.3986);"
5726,rajasthan,2022,3,302029,7835035,11763047433,"insert into top_trans values (5726,'rajasthan',2022,3,302029,7835035,11763047433.1697);"
5727,rajasthan,2022,3,302015,7686092,8231855856,"insert into top_trans values (5727,'rajasthan',2022,3,302015,7686092,8231855856.23625);"
5728,rajasthan,2022,3,332001,6645042,11487888510,"insert into top_trans values (5728,'rajasthan',2022,3,332001,6645042,11487888510.0215);"
5729,rajasthan,2022,4,302012,255709582,4.01447E+11,"insert into top_trans values (5729,'rajasthan',2022,4,302012,255709582,401447081116.407);"
5730,rajasthan,2022,4,342003,35485978,58286397999,"insert into top_trans values (5730,'rajasthan',2022,4,342003,35485978,58286397998.9281);"
5731,rajasthan,2022,4,302001,14447137,24564518829,"insert into top_trans values (5731,'rajasthan',2022,4,302001,14447137,24564518828.6032);"
5732,rajasthan,2022,4,313002,12521162,18895176739,"insert into top_trans values (5732,'rajasthan',2022,4,313002,12521162,18895176739.276);"
5733,rajasthan,2022,4,311001,12252353,20814295263,"insert into top_trans values (5733,'rajasthan',2022,4,311001,12252353,20814295262.9961);"
5734,rajasthan,2022,4,302020,9296078,12502359023,"insert into top_trans values (5734,'rajasthan',2022,4,302020,9296078,12502359022.611);"
5735,rajasthan,2022,4,301001,9041051,14374749827,"insert into top_trans values (5735,'rajasthan',2022,4,301001,9041051,14374749827.0874);"
5736,rajasthan,2022,4,302029,8692049,12958768543,"insert into top_trans values (5736,'rajasthan',2022,4,302029,8692049,12958768543.2957);"
5737,rajasthan,2022,4,302015,8213130,8741507072,"insert into top_trans values (5737,'rajasthan',2022,4,302015,8213130,8741507071.85357);"
5738,rajasthan,2022,4,332001,7900335,14128879351,"insert into top_trans values (5738,'rajasthan',2022,4,332001,7900335,14128879351.2723);"
5739,sikkim,2018,1,737101,5740,8443342.107,"insert into top_trans values (5739,'sikkim',2018,1,737101,5740,8443342.10723518);"
5740,sikkim,2018,1,737102,4923,8507451.801,"insert into top_trans values (5740,'sikkim',2018,1,737102,4923,8507451.80127644);"
5741,sikkim,2018,1,737132,4892,6610610.224,"insert into top_trans values (5741,'sikkim',2018,1,737132,4892,6610610.22367218);"
5742,sikkim,2018,1,737136,4652,5416856.565,"insert into top_trans values (5742,'sikkim',2018,1,737136,4652,5416856.56543864);"
5743,sikkim,2018,1,737135,3904,6401450.467,"insert into top_trans values (5743,'sikkim',2018,1,737135,3904,6401450.46679936);"
5744,sikkim,2018,1,737134,3423,5271681.514,"insert into top_trans values (5744,'sikkim',2018,1,737134,3423,5271681.51365256);"
5745,sikkim,2018,1,737113,2353,3784089.356,"insert into top_trans values (5745,'sikkim',2018,1,737113,2353,3784089.35617658);"
5746,sikkim,2018,1,737126,1875,2909397.045,"insert into top_trans values (5746,'sikkim',2018,1,737126,1875,2909397.04507072);"
5747,sikkim,2018,1,737120,1611,2684577.333,"insert into top_trans values (5747,'sikkim',2018,1,737120,1611,2684577.33335174);"
5748,sikkim,2018,1,737103,1571,1867581.061,"insert into top_trans values (5748,'sikkim',2018,1,737103,1571,1867581.06080566);"
5749,sikkim,2018,2,737101,10559,25376078.16,"insert into top_trans values (5749,'sikkim',2018,2,737101,10559,25376078.1635944);"
5750,sikkim,2018,2,737102,8320,17627063.52,"insert into top_trans values (5750,'sikkim',2018,2,737102,8320,17627063.5220601);"
5751,sikkim,2018,2,737132,7587,12429404.05,"insert into top_trans values (5751,'sikkim',2018,2,737132,7587,12429404.052329);"
5752,sikkim,2018,2,737134,6615,12023487.66,"insert into top_trans values (5752,'sikkim',2018,2,737134,6615,12023487.6605334);"
5753,sikkim,2018,2,737136,6185,8200222.823,"insert into top_trans values (5753,'sikkim',2018,2,737136,6185,8200222.82279116);"
5754,sikkim,2018,2,737113,6034,9201956.618,"insert into top_trans values (5754,'sikkim',2018,2,737113,6034,9201956.61756061);"
5755,sikkim,2018,2,737135,5406,11530694.9,"insert into top_trans values (5755,'sikkim',2018,2,737135,5406,11530694.8979311);"
5756,sikkim,2018,2,737120,3787,7797319.795,"insert into top_trans values (5756,'sikkim',2018,2,737120,3787,7797319.7946697);"
5757,sikkim,2018,2,737126,3076,5486738.554,"insert into top_trans values (5757,'sikkim',2018,2,737126,3076,5486738.55364383);"
5758,sikkim,2018,2,737103,2521,5845389.535,"insert into top_trans values (5758,'sikkim',2018,2,737103,2521,5845389.53513759);"
5759,sikkim,2018,3,737101,14511,34011083.77,"insert into top_trans values (5759,'sikkim',2018,3,737101,14511,34011083.7656293);"
5760,sikkim,2018,3,737102,12719,30285691.23,"insert into top_trans values (5760,'sikkim',2018,3,737102,12719,30285691.2313562);"
5761,sikkim,2018,3,737132,11706,21297531.72,"insert into top_trans values (5761,'sikkim',2018,3,737132,11706,21297531.7183679);"
5762,sikkim,2018,3,737136,9650,13225690.98,"insert into top_trans values (5762,'sikkim',2018,3,737136,9650,13225690.9765606);"
5763,sikkim,2018,3,737134,8947,18373605.66,"insert into top_trans values (5763,'sikkim',2018,3,737134,8947,18373605.6564002);"
5764,sikkim,2018,3,737135,8118,16350127.88,"insert into top_trans values (5764,'sikkim',2018,3,737135,8118,16350127.884927);"
5765,sikkim,2018,3,737113,7647,15980561.15,"insert into top_trans values (5765,'sikkim',2018,3,737113,7647,15980561.1518627);"
5766,sikkim,2018,3,737120,6069,18273776.58,"insert into top_trans values (5766,'sikkim',2018,3,737120,6069,18273776.5759385);"
5767,sikkim,2018,3,737126,5013,9609944.748,"insert into top_trans values (5767,'sikkim',2018,3,737126,5013,9609944.7479837);"
5768,sikkim,2018,3,737121,3808,8408431.744,"insert into top_trans values (5768,'sikkim',2018,3,737121,3808,8408431.74364693);"
5769,sikkim,2018,4,737101,20274,53997162.86,"insert into top_trans values (5769,'sikkim',2018,4,737101,20274,53997162.8635592);"
5770,sikkim,2018,4,737102,17874,51134858.41,"insert into top_trans values (5770,'sikkim',2018,4,737102,17874,51134858.4089025);"
5771,sikkim,2018,4,737132,14835,29688373.69,"insert into top_trans values (5771,'sikkim',2018,4,737132,14835,29688373.6925487);"
5772,sikkim,2018,4,737134,12922,27493186.62,"insert into top_trans values (5772,'sikkim',2018,4,737134,12922,27493186.6196951);"
5773,sikkim,2018,4,737135,12194,28644361.47,"insert into top_trans values (5773,'sikkim',2018,4,737135,12194,28644361.4655611);"
5774,sikkim,2018,4,737136,10755,16186830.44,"insert into top_trans values (5774,'sikkim',2018,4,737136,10755,16186830.4414814);"
5775,sikkim,2018,4,737113,9958,25407465.4,"insert into top_trans values (5775,'sikkim',2018,4,737113,9958,25407465.4023881);"
5776,sikkim,2018,4,737120,9848,35890081.44,"insert into top_trans values (5776,'sikkim',2018,4,737120,9848,35890081.4401972);"
5777,sikkim,2018,4,737126,6911,16121583.56,"insert into top_trans values (5777,'sikkim',2018,4,737126,6911,16121583.5624505);"
5778,sikkim,2018,4,737103,6441,19760103.61,"insert into top_trans values (5778,'sikkim',2018,4,737103,6441,19760103.6141221);"
5779,sikkim,2019,1,737101,74498,118108022.6,"insert into top_trans values (5779,'sikkim',2019,1,737101,74498,118108022.598286);"
5780,sikkim,2019,1,737102,21109,50167286.5,"insert into top_trans values (5780,'sikkim',2019,1,737102,21109,50167286.5049851);"
5781,sikkim,2019,1,737132,18576,33157853.81,"insert into top_trans values (5781,'sikkim',2019,1,737132,18576,33157853.8127827);"
5782,sikkim,2019,1,737134,17417,30929894.25,"insert into top_trans values (5782,'sikkim',2019,1,737134,17417,30929894.2454651);"
5783,sikkim,2019,1,737135,16362,31811430.36,"insert into top_trans values (5783,'sikkim',2019,1,737135,16362,31811430.3642471);"
5784,sikkim,2019,1,737136,14393,21078097.18,"insert into top_trans values (5784,'sikkim',2019,1,737136,14393,21078097.1809408);"
